,open,high,low,close,volume,openhigh,closelow
1488,59.831458647801206,59.22394010144514,60.36027249352216,59.50679412218677,5.763573305864475,0.0026640808566253966,0.00271264653867075
1489,1986.9299734357996,2019.3589342744012,1976.2253102602817,1999.8939797096184,1.3121959018869804,0.004893024789466936,0.004156375763886066
1490,120.67663596276505,125.67199087470486,108.93280102974913,112.39498386829325,0.1198613194269665,0.003882265997303419,0.003429762854680226
1491,2.273252906921844,2.262322230562282,2.1646357471185924,2.2824744751147525,1075.1385934257512,0.018732786453011345,0.023215299833711418
1492,1124.716620416622,1127.9673255370526,1117.7903256181883,1118.4301937277367,0.501131410217406,0.008472487360896303,0.006216880881825595
1493,782.6030463075695,806.8746752582049,813.2777349450207,808.486517783817,0.03752293514202892,0.023316185553901626,0.014961575128299933
1494,638.1010349988486,629.5183962602841,625.738486138362,617.7956278939301,0.028408236710772007,0.004547661778786563,0.005681040271598837
1495,422.814237197248,440.6572998611015,372.823631992447,415.5982666866186,0.40168673369122254,0.008194647156258788,0.0072998558616758965
1496,13.389373676634495,16.952983082384254,8.130747920591046,8.853027880129561,2.1177749982147183,0.005759869622981985,0.002044377409332314
1497,13.492964742153195,16.895391251866382,12.347218928205825,12.16752329209537,2.055265617077572,0.004379016351283396,0.0010126998765965533
1498,,,,,,,
1499,14.142135623730951,0.0,7.0710678118654755,0.0,0.010606601717798215,0.0014255499436346048,0.000708523828844276
1514,24.54243256782833,25.58694937930699,23.552812272267087,24.369731409261522,12951.675021208835,0.021944529957076044,0.02102749019389348
1515,982.0051247527433,1003.5519438798577,964.1324943870706,986.258202203479,10.373606547022785,0.01272306751378337,0.012206569029746414
1518,71.21381467126439,72.72652829403904,70.03442574748028,71.15474540228251,81.62350981938218,0.01102163268120581,0.010138946080134836
1540,82.50190382942328,82.70787631606481,82.83566546934985,83.30282183932778,21.9250943564331,0.0014794725896197817,0.0016291336094617882
1541,106.20641772723869,107.86331741485543,105.73111725061845,106.22871787933627,19.328466199485852,0.002477708537380228,0.0022112687080447706
1542,201.7350026394798,200.0757895962629,198.78884286745833,198.95876219048077,3.8651849941502987,0.0026005089116797418,0.00237033582247547
1543,3115.0308278150205,3123.0896422011056,3097.99114865202,3101.683699545439,0.12845646770367872,0.009697237104470633,0.008448476790179496
1545,459.51938576783493,459.25138687333754,456.8618908032913,459.36476102766835,2.9991303189574574,0.0031798361077070695,0.003139362981945066
1546,1505.7758169904348,1501.6139392336854,1508.7891346732545,1504.2574418193465,0.9844934170457638,0.002672003193123164,0.0026253734773686197
1547,144.2495846147638,142.5792700936077,146.0368032437339,143.76176536044966,4.060105178858658,0.0029750107509899245,0.003586448104022811
1548,82.86943912013942,83.85620040648327,81.09881888231199,81.8556499025984,1.1161553287545816,0.007567023107020848,0.008632479400087177
1549,61.64636685638188,61.914471629626846,62.009833465060204,61.276911203280015,1.9980261457207145,0.005332986214528721,0.005484455653882425
1550,103.64653250196422,103.24317390239659,104.85923454714597,103.63373353200474,5.75193903189539,0.0032654396011674064,0.0037573174562964546
1551,681.634472883345,683.5574674907477,668.562757777848,676.6446663570158,1.9986743195381909,0.008418220011052713,0.01186431201586298
1552,5713.541935668584,5741.109731957698,5686.9884530148865,5709.6011508453585,6041.47937336346,0.007870002313496096,0.00806292936601937
1553,172.31748951535923,173.38363832434908,172.12525836502496,172.5260466634112,0.27035464601495446,0.0036547053053628056,0.003664084578292688
1554,102.6155140065174,101.86785414629271,102.04185339350437,102.22578871857625,3.224733933689637,0.002709558454487278,0.0030259376008146734
1555,32.40789487215169,33.48880188781184,32.3493482639593,33.00304352829113,2.474658379851349,0.005535209051773901,0.003549056618367512
1557,1299.9842803130068,1302.1361524917747,1296.1377659001455,1302.6961960806923,1.137479098322761,0.002383331880002917,0.002468074516842678
1559,191.68030010344552,201.61384196653228,189.72635815277175,194.58582112449287,0.8414819479352086,0.007677249273676022,0.006873131496089332
1560,95.26289807257254,93.68247159255817,99.93414358242735,99.60235775251236,0.14932258246113556,0.004436185939801945,0.004391518342014313
1561,3054.469249949033,3049.8018864138967,3021.095031034462,3024.3000215986403,0.13724173437447645,0.01061150471402362,0.009924982221644233
1563,240.99667696495962,241.72767770542023,235.134530830658,237.84990526225616,3.81079170126647,0.00843544542152852,0.007716067028028422
1565,201.8662923818635,196.0017006728938,201.8662923818635,170.84105673598097,0.2890712138326241,0.006608343588282609,0.006516438083356958
1566,768.7617970706299,734.6271849173522,779.6701357340875,770.7723764414358,0.5840697413181174,0.002651023384639678,0.002472642779062433
1567,176.52089903700252,192.9685232667387,143.3061713455247,148.93809513220697,1.270804642342987,0.012328251695627892,0.008583077052017527
1568,2103.4185295725993,2113.872186365343,2084.571358163653,2104.6663661541493,59.96517753738104,0.006078081206825116,0.005920802649875253
1569,243.32666169201715,244.557196263299,242.25559052343277,243.31886313038697,16.251786139794493,0.003470473736659319,0.00325877338590106
1570,2198.4256615186077,2228.508919925625,2166.667552594685,2201.32579122894,2658.49678313037,0.006842560797177366,0.006602949944869941
1571,132.6765049606217,132.9695780730806,132.81820688612316,132.78382316785647,236.02360306193322,0.0036163008420707367,0.00330766455118774
1572,1566.6651879282078,1580.267448622792,1520.3103715854966,1539.8390015259563,0.7074425661247902,0.011499702350746065,0.010508510220028223
1573,763.1791940059668,763.5190647281951,755.4190575745839,759.1329105249251,0.5278107798693347,0.005440407437300482,0.00506160152023148
1574,102.29893295224696,104.305318205452,102.39310581680722,104.15271346811987,0.35917482436196085,0.006490660355608061,0.006656089600205059
1575,56.185322851043296,56.28752762895643,54.35678680089386,54.8504283256819,0.7583580667233263,0.013684987104176155,0.012643638559820375
1576,62.235751342887625,62.72682448581866,62.59467701898994,62.99181885259122,1.0166535152627167,0.012107536275689284,0.014005414513975035
1577,1098.2664494120197,1108.002235683952,1107.576416884631,1123.9940559597528,1.5986605092032067,0.003560526423171417,0.0038258890320034644
1578,96.72207301769879,98.4964684331476,95.76562639576397,97.84170586986122,0.7245636235604694,0.006884193664730731,0.007736140150619283
1579,2308.2767708903307,2338.659262324304,2272.4757813642086,2309.216041611493,175.3900654765957,0.006838576073126585,0.006674588636647631
1580,357.5198139489853,358.3846228133442,357.67904983264077,358.53754295935704,52.71248888590123,0.0037203427057615965,0.003355580514563661
1581,290.48731031889315,294.6835909048211,294.3795173250552,292.4017534576379,2.8928005278302913,0.003934033818890578,0.004217875015030026
1582,415.6583025702395,415.08939608360913,415.80069452827024,416.73843429195324,2.3285155403825635,0.004838325829250505,0.004479465137566483
1583,190.54636820434158,194.42011859729925,189.08617187843754,191.40366649985296,2.4712296139862486,0.006646150161575838,0.006964586026303566
1584,63.79243252822793,63.82158659305045,64.02155748499338,63.95933610014121,0.8085712708228011,0.014177325843358264,0.012559664637216536
1585,82.38818685547912,84.10734198109212,79.85160241322777,82.77078251297941,2.4095305481953475,0.008551974152177821,0.008739935758414436
1586,71.00207407441302,72.33042266771324,71.52921007424368,72.21179871404524,1.0445229555845497,0.009458510664752241,0.010528219871460472
1587,513.6621369535623,515.6167371843743,515.9095268229502,516.7111203891553,0.20934866592708387,0.009772319248138171,0.007647399047841772
1588,631.8689031417188,631.0323752762791,647.3692651551944,637.3138995423245,0.23430834704540002,0.0072585501982258315,0.006225365292336609
1589,175.63864947601024,180.6698874798823,181.27956958113018,179.60457280920534,1.376229029508136,0.003394044923853475,0.00372233644791715
1590,124.08529086415133,121.6864018518175,128.00725093431737,122.31544372081987,1.3545200750275397,0.004476947172440367,0.004388755703506238
1591,807.2375024566418,809.3088493686674,804.0699154627697,808.9412576505285,26.421960398164686,0.0031329505131442795,0.0028903942848902803
1592,76.54234528097425,76.71019532426193,76.05671032554324,76.62562123702169,45.37354307116844,0.0032003133799780275,0.0029983530695662603
1593,854.9827678921845,856.8095545786247,850.1017215798436,855.5917159629796,8.94290102289756,0.003103046186142706,0.0030004447645468903
1595,66.39179704688917,65.86231572369093,67.55439511966195,66.111631112654,1.788137201782219,0.004665766762152264,0.00603423422420938
1596,110.3087574741008,111.73843316521807,108.69238564925466,109.81817954422895,0.26452908371730227,0.00970278964351924,0.01015008780314721
1597,66.5860561492154,66.49573788775062,66.7761938900291,66.83425234952686,4.816269383574337,0.002826166250131396,0.0028859819378513206
1598,1054.241200961109,1049.280265529783,1059.9982162661383,1055.6467742786022,0.029281221217128003,0.0050532899383690065,0.004103286184497268
1599,844.7587330552853,848.992504544371,841.5557188175745,845.9896787699989,3.5049918320647424,0.002853138708680304,0.002895703334518835
1605,93.97832535264895,95.70856758146286,92.91141456703815,94.37965339878923,1867.8972127137379,0.007173833809910672,0.006292958520889666
1606,126.7845101115005,130.4464038485356,123.4221157774414,126.31738086398661,54.42460677535773,0.010298044303979851,0.008981464481776563
1610,244.81510230192194,244.87235609749555,243.14704166608263,243.69963751303192,0.10949051120079197,0.0025565403937738026,0.0029935718111627637
1612,7.7646215729873855,7.939105200356814,7.788629741552014,7.973924116691853,7.074773508954787,0.006090187931692024,0.0061274713040562374
1613,229.13887911454324,229.85158258810145,228.56243288151495,229.87586662419548,0.45594836551048534,0.005920074205077679,0.006559899530633788
1615,8.404829403519221,8.51218880296407,8.34616503280088,8.459056881810916,1134.9209043533729,0.006061130051373549,0.005634740343093541
1617,1724.0722324669987,1719.7872143388824,1711.3518411454977,1714.8814432501188,0.06777399801473522,0.004099507236221439,0.004014333003700133
1618,1125.5934975358841,1163.757924521699,1115.2116636416185,1151.5157628919164,0.5815494355119705,0.008893451749133897,0.007745019266144506
1619,1991.8027858227322,2000.3647227304098,1983.5179625131325,1993.5146697154412,0.09744166528585323,0.004256305431820324,0.00417969796395856
1620,2105.8444681973324,2118.6298936730236,2077.8450302187744,2094.6639775584554,0.06649176948471593,0.004338904735462663,0.004329462168736331
1621,767.2521544149893,770.925407114012,772.7447187770302,775.0208588871405,0.23960609871568578,0.004369546345763195,0.003980432858808595
1622,1113.117132727736,1123.774866828879,1125.6135210514713,1129.3821803392955,0.23978528230140908,0.004761709726126215,0.00490528314917705
1623,962.6478802218113,957.0113173705246,965.1420784989964,966.6389422538457,0.80589256828423,0.00808988721413501,0.004264577150302533
1624,2871.563529372917,2905.6454067364007,2869.4505355604833,2901.837264354639,0.10506226146720513,0.004836185981816593,0.004581430577860715
1625,1786.700812206576,1799.710847467484,1746.2744640870383,1766.0613178985761,0.18947901082778337,0.004403788371529771,0.004448412201347062
1626,1416.9541839020426,1424.9456925093618,1401.1152770933709,1406.5749851444657,0.08629631884942857,0.00434948792032694,0.00443005104934078
1627,243.93784664409526,242.2081615760573,246.13927720507832,243.8479229882804,0.1394343028331188,0.005779302054479713,0.005030609179151739
1628,729.8333358745093,741.6235974713319,735.224121185297,749.8901737249299,0.012568259311499026,0.006692747781287186,0.00675190386909653
1629,1911.8615606549688,1941.0170386580442,1901.209080813594,1929.1713822612003,0.08102496136834696,0.0048479825389632315,0.004237715516503568
1630,932.4855304593896,941.0178291821625,935.8591153966328,944.2450269753831,0.05207336883605172,0.0028698750893108513,0.0025746363386239526
1631,500.79656409590893,509.00726557779404,489.32738759294136,496.7489938002191,0.888621577899973,0.006596323330584175,0.005804528271851921
1632,495.48510063520604,498.3944988647996,490.7550209791296,494.803676513938,0.07375897845091846,0.0057952965376720554,0.005080297118529778
1633,1060.0110799203587,1066.2153860211797,1057.6773149054727,1063.2810535828883,0.18019127873471974,0.0054383744989327555,0.004989018918921165
1634,1861.958711653521,1892.161301328167,1863.0955423702778,1893.5336047176775,0.01715940330988288,0.002437928744457739,0.002437928744457739
1635,1419.362013459753,1439.0957317887248,1418.6058706214412,1435.7264869934477,0.23723219159142958,0.00524378151884227,0.005079511874238713
1636,2274.9729781551246,2288.987236969176,2276.222174330425,2290.394851009866,0.3125951600116311,0.0024664805502803274,0.002458597825097617
1637,2354.168692485974,2365.811418946122,2321.5039903834913,2333.749153978734,0.05831380172119865,0.0032747720147613332,0.0032459988024542592
1638,799.4272131745979,800.7274090235977,797.2481383900708,797.5551648532313,0.02687317532321567,0.002711829142588336,0.002514233309460308
1639,1048.4755959338381,1047.1653842765222,1048.2127155538278,1047.3712395247758,0.03680809178888969,0.0027113646398748844,0.002655036573856208
1640,1636.7769572286832,1641.9862065538648,1638.429812395427,1644.6248632956372,0.006598044447550553,0.0036583906884000116,0.0036279894693191524
1641,2028.8657308570605,2035.9055819122702,2032.175794939616,2039.249484868995,0.013733731634751884,0.0015160603771829895,0.0015160603771829895
1642,1902.9337461155249,1918.5378752965414,1896.989318284162,1921.3761652578742,0.014167933895850618,0.0033974788570479567,0.005617478185155921
1643,1179.5238831448437,1189.554634000779,1171.6531638516735,1183.1187050038006,0.07395091167566722,0.0018308224833470806,0.0018725808220599555
1644,257.9568656738693,260.1646807858787,264.87514774062817,266.50085706985726,0.014585183831562914,0.005370392348561072,0.00510642164375781
