,1330_open,1330_high,1330_low,1330_close,1330_volume,6702_open,6702_high,6702_low,6702_close,6702_volume,USD,EUR,1y,5y,9y,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume
2010-09-10,9230,9360,9200,9300,308.7,611.0,620.0,609.0,615.0,14655,84.13,106.67,0.112,0.376,0.995,10338.490234,10426.700195,10335.69043,10387.009766,166760000
2010-09-13,9410,9470,9380,9400,271.14,621.0,625.0,617.0,620.0,5776,84.21,107.57,0.11,0.38,0.991,10415.009766,10471.280273,10403.169922,10462.769531,140320000
2010-09-14,9390,9390,9320,9360,302.69,621.0,622.0,611.0,614.0,5921,83.43,107.24,0.11,0.37,0.978,10415.009766,10471.280273,10403.169922,10462.769531,140320000
2010-09-15,9320,9660,9270,9580,828.33,613.0,626.0,604.0,623.0,12714,83.05,108.0,0.12,0.306,0.9,10458.599609,10567.589844,10458.599609,10544.129883,190720000
2010-09-16,9690,9700,9550,9570,197.79,629.0,630.0,614.0,615.0,7942,85.62,111.2,0.119,0.29600000000000004,0.895,10544.730469,10588.320313,10499.700195,10526.490234,192410000
2010-09-17,9680,9720,9620,9690,406.16,625.0,634.0,621.0,630.0,12897,85.85,112.12,0.119,0.3,0.9159999999999999,10526.419922,10587.799805,10480.780273,10572.730469,167420000
2010-09-21,9760,9770,9650,9680,300.96,635.0,637.0,616.0,620.0,10153,85.72,111.96,0.116,0.29100000000000004,0.888,10595.549805,10650.160156,10567.360352,10607.849609,367230000
2010-09-22,9620,9700,9610,9650,257.33,621.0,622.0,613.0,618.0,8977,84.84,112.91,0.116,0.285,0.865,10608.080078,10774.129883,10608.080078,10753.620117,157120000
2010-09-24,9500,9680,9480,9540,683.41,608.0,615.0,601.0,603.0,13019,84.55,112.54,0.115,0.28600000000000003,0.84,10761.110352,10805.379883,10708.400391,10739.30957,168590000
2010-09-27,9620,9690,9610,9670,166.92,613.0,613.0,602.0,609.0,10777,84.3,113.58,0.114,0.292,0.8420000000000001,10664.389648,10865.780273,10664.30957,10860.259766,179270000
2010-09-28,9640,9680,9590,9620,229.97,602.0,609.0,594.0,596.0,9042,84.33,113.31,0.114,0.27399999999999997,0.813,10664.389648,10865.780273,10664.30957,10860.259766,179270000
2010-09-29,9670,9730,9640,9690,359.57,598.0,604.0,594.0,601.0,11463,83.95,114.0,0.113,0.268,0.773,10860.030273,10873.200195,10809.620117,10812.040039,143910000
2010-09-30,9690,9700,9500,9510,348.85,595.0,599.0,584.0,586.0,14259,83.82,114.21,0.112,0.262,0.782,10809.169922,10886.209961,10728.639648,10858.139648,167110000
2010-10-01,9590,9600,9490,9550,280.33,589.0,589.0,575.0,580.0,12542,83.54,113.99,0.112,0.254,0.799,10857.980469,10869.259766,10798.879883,10835.280273,158830000
2010-10-04,9550,9640,9480,9510,256.66,582.0,586.0,575.0,578.0,8180,83.43,114.74,0.115,0.251,0.7809999999999999,10789.719727,10866.540039,10780.639648,10829.679688,161890000
2010-10-05,9470,9670,9460,9670,608.8,577.0,584.0,571.0,582.0,12545,83.55,114.19,0.105,0.22399999999999998,0.757,10789.719727,10866.540039,10780.639648,10829.679688,161890000
2010-10-06,9730,9820,9700,9820,490.19,586.0,592.0,582.0,591.0,11974,83.21,115.13,0.104,0.203,0.688,10828.849609,10853.709961,10711.120117,10751.269531,160370000
2010-10-07,9770,9850,9770,9820,316.95,592.0,596.0,576.0,579.0,14941,82.97,115.5,0.111,0.22899999999999998,0.713,10752.780273,10965.610352,10752.629883,10944.719727,216240000
2010-10-08,9780,9800,9720,9740,247.8,575.0,575.0,568.0,569.0,13159,82.49,114.71,0.111,0.228,0.708,10936.790039,10974.160156,10918.570313,10967.650391,163440000
2010-10-12,9790,9790,9520,9520,461.56,567.0,571.0,553.0,559.0,12420,82.28,114.02,0.11,0.231,0.695,10948.5,11032.169922,10929.280273,11006.480469,152280000
2010-10-13,9600,9630,9520,9530,170.45,563.0,564.0,555.0,555.0,11026,81.8,113.96,0.11,0.244,0.716,11006.929688,11030.5,10977.900391,11010.339844,114830000
2010-10-14,9650,9750,9620,9710,404.01,559.0,566.0,557.0,560.0,11094,81.59,114.53,0.11,0.244,0.7170000000000001,11010.790039,11053.209961,10913.839844,11020.400391,155150000
2010-10-15,9690,9690,9610,9640,170.76,558.0,559.0,551.0,552.0,9678,81.59,114.41,0.11,0.26,0.721,11022.820313,11155.230469,11022.070313,11096.080078,224920000
2010-10-18,9650,9700,9600,9620,115.46,550.0,559.0,550.0,557.0,8352,81.3,113.19,0.11,0.26,0.7190000000000001,11096.009766,11141.19043,11010.679688,11062.780273,319210000
2010-10-19,9620,9700,9610,9670,180.81,556.0,563.0,553.0,559.0,7985,81.25,113.5,0.109,0.27899999999999997,0.735,11096.009766,11141.19043,11010.679688,11062.780273,319210000
2010-10-20,9540,9550,9440,9510,651.24,552.0,553.0,544.0,551.0,10868,81.39,111.79,0.109,0.27899999999999997,0.7390000000000001,11062.629883,11159.049805,11054.759766,11143.69043,190290000
2010-10-21,9580,9610,9460,9510,636.71,551.0,558.0,546.0,547.0,14350,81.11,113.1,0.109,0.27899999999999997,0.735,11139.599609,11139.599609,10917.620117,10978.620117,247640000
2010-10-22,9520,9580,9520,9550,200.18,548.0,556.0,548.0,550.0,7104,81.26,113.02,0.109,0.29,0.7440000000000001,10974.519531,11152.879883,10970.889648,11107.969727,220140000
2010-10-25,9570,9590,9520,9540,164.03,546.0,550.0,538.0,539.0,13807,81.17,113.64,0.108,0.297,0.755,11146.410156,11159.049805,11109.25,11132.55957,104570000
2010-10-26,9530,9580,9490,9500,309.64,536.0,542.0,531.0,532.0,14952,80.73,112.66,0.108,0.29100000000000004,0.7609999999999999,11146.410156,11159.049805,11109.25,11132.55957,104570000
2010-10-27,9570,9580,9460,9500,468.23,534.0,543.0,533.0,542.0,11426,81.41,112.87,0.111,0.302,0.8029999999999999,11133.400391,11247.599609,11132.339844,11164.049805,168110000
2010-10-28,9500,9530,9480,9480,205.3,555.0,568.0,553.0,560.0,29818,81.7,112.8,0.111,0.281,0.769,11163.139648,11184.820313,11087.0,11169.459961,159040000
2010-10-29,9460,9460,9300,9330,580.04,555.0,556.0,542.0,550.0,20243,80.91,112.59,0.117,0.301,0.794,11168.400391,11168.400391,11020.820313,11126.280273,167080000
2010-11-01,9310,9390,9250,9270,451.99,549.0,554.0,547.0,548.0,8899,80.61,112.51,0.116,0.302,0.8109999999999999,11120.450195,11131.009766,11075.799805,11118.490234,189650000
2010-11-02,9270,9290,9250,9280,156.29,551.0,552.0,542.0,544.0,7027,80.66,112.16,0.115,0.307,0.8059999999999999,11120.450195,11131.009766,11075.799805,11118.490234,189650000
2010-11-04,9420,9500,9410,9470,286.75,554.0,555.0,540.0,541.0,12973,81.19,114.53,0.114,0.298,0.779,11125.219727,11219.519531,11125.219727,11188.719727,150390000
2010-11-05,9660,9820,9650,9770,630.3,547.0,567.0,545.0,561.0,16558,81.0,114.98,0.121,0.311,0.79,11184.879883,11226.639648,11097.370117,11215.129883,177580000
2010-11-08,9830,9870,9810,9870,359.91,562.0,564.0,549.0,553.0,16506,81.24,114.19,0.12,0.33,0.818,11435.219727,11451.530273,11393.519531,11444.080078,211670000
2010-11-09,9800,9860,9780,9810,301.83,552.0,556.0,550.0,550.0,11869,81.2,112.53,0.12,0.344,0.8390000000000001,11435.219727,11451.530273,11393.519531,11444.080078,211670000
2010-11-10,9880,9980,9870,9960,610.59,556.0,558.0,552.0,557.0,12664,81.79,112.58,0.12,0.36,0.861,11439.540039,11439.610352,11362.530273,11406.839844,143990000
2010-11-11,10000,10020,9970,9990,253.6,558.0,559.0,551.0,552.0,10306,82.2,113.22,0.12,0.35700000000000004,0.8759999999999999,11403.589844,11421.139648,11303.19043,11346.75,161910000
2010-11-12,9950,9990,9860,9870,368.35,547.0,548.0,539.0,539.0,15200,82.42,112.54,0.12,0.35200000000000004,0.868,11342.80957,11366.160156,11255.019531,11357.040039,164170000
2010-11-15,9940,9970,9880,9960,190.73,545.0,548.0,542.0,546.0,8115,82.53,113.08,0.13,0.387,0.9229999999999999,11281.280273,11283.700195,11143.839844,11192.580078,217650000
2010-11-16,10020,10050,9910,9930,338.56,550.0,551.0,541.0,542.0,8784,83.19,113.01,0.129,0.35700000000000004,0.898,11281.280273,11283.700195,11143.839844,11192.580078,217650000
2010-11-17,9860,9960,9830,9950,315.53,537.0,543.0,537.0,540.0,10447,83.41,112.4,0.139,0.387,0.929,11194.019531,11280.900391,11189.099609,11201.969727,155660000
2010-11-18,9960,10150,9930,10150,392.64,542.0,554.0,541.0,553.0,14694,83.26,112.95,0.139,0.419,0.981,11194.700195,11194.700195,10978.929688,11023.5,254570000
2010-11-19,10260,10270,10150,10170,396.12,552.0,556.0,546.0,547.0,12735,83.66,114.13,0.138,0.39,0.9440000000000001,11017.830078,11042.160156,10990.80957,11007.879883,160250000
2010-11-22,10280,10300,10220,10270,335.24,554.0,554.0,548.0,548.0,11239,83.57,114.84,0.137,0.43,1.012,11180.769531,11206.169922,11119.240234,11203.549805,219400000
2010-11-24,10070,10200,10030,10180,486.3,540.0,543.0,527.0,530.0,25941,83.36,111.64,0.137,0.41200000000000003,1.013,11201.660156,11206.049805,11054.530273,11178.580078,152850000
2010-11-25,10250,10250,10180,10220,287.11,531.0,538.0,511.0,536.0,44460,83.42,111.14,0.147,0.435,1.043,11177.599609,11180.169922,10992.169922,11036.370117,192820000
2010-11-26,10220,10270,10170,10190,122.08,538.0,554.0,538.0,548.0,29979,83.77,111.73,0.149,0.478,1.084,11037.349609,11195.990234,11037.349609,11187.280273,138280000
2010-11-29,10230,10290,10180,10270,253.0,553.0,554.0,545.0,552.0,15939,84.14,111.12,0.155,0.47700000000000004,1.073,11183.5,11183.5,11067.169922,11091.870117,68400000
2010-11-30,10200,10240,10070,10110,481.44,552.0,554.0,537.0,537.0,18859,84.27,110.65,0.155,0.45799999999999996,1.081,11183.5,11183.5,11067.169922,11091.870117,68400000
2010-12-01,10090,10120,10050,10120,408.68,538.0,538.0,529.0,533.0,13853,83.7,108.74,0.154,0.413,1.032,11083.75,11083.820313,10929.280273,11052.490234,151530000
2010-12-02,10310,10330,10280,10310,336.69,544.0,545.0,539.0,543.0,9356,84.17,110.45,0.154,0.436,1.067,11049.719727,11062.629883,10942.980469,11006.019531,233770000
2010-12-03,10380,10390,10290,10320,156.1,546.0,546.0,540.0,541.0,7399,83.78,110.63,0.154,0.45,1.072,11007.230469,11276.099609,11007.230469,11255.780273,202520000
2010-12-06,10310,10320,10280,10300,74.93,543.0,546.0,539.0,539.0,9330,82.9,110.86,0.149,0.41200000000000003,1.016,11361.879883,11388.870117,11318.820313,11382.089844,149440000
2010-12-07,10300,10300,10230,10280,86.49,544.0,544.0,537.0,539.0,10427,82.61,109.78,0.149,0.43200000000000005,1.035,11361.879883,11388.870117,11318.820313,11382.089844,149440000
2010-12-08,10340,10400,10320,10380,214.55,540.0,544.0,539.0,544.0,9072,83.62,110.9,0.159,0.536,1.114,11381.330078,11392.080078,11350.269531,11362.19043,122240000
2010-12-09,10410,10430,10380,10430,222.94,546.0,551.0,544.0,548.0,14030,83.98,111.43,0.159,0.562,1.133,11363.849609,11450.889648,11354.089844,11359.160156,175720000
2010-12-10,10400,10480,10320,10370,541.87,553.0,553.0,541.0,546.0,20703,83.82,110.91,0.159,0.518,1.08,11354.450195,11389.089844,11327.490234,11372.480469,152510000
2010-12-13,10350,10430,10340,10430,173.13,555.0,559.0,549.0,559.0,18058,83.95,110.76,0.16,0.579,1.15,11370.05957,11413.69043,11357.719727,11410.320313,151820000
2010-12-14,10410,10460,10400,10450,105.03,558.0,583.0,557.0,582.0,30070,83.56,111.77,0.16,0.539,1.15,11370.05957,11413.69043,11357.719727,11410.320313,151820000
2010-12-15,10470,10480,10410,10460,245.58,577.0,578.0,563.0,569.0,17633,83.87,112.02,0.17,0.531,1.169,11406.160156,11480.030273,11405.330078,11428.55957,151190000
2010-12-16,10460,10490,10420,10450,144.66,566.0,573.0,564.0,569.0,11755,84.25,111.46,0.16,0.535,1.18,11429.240234,11514.080078,11428.94043,11476.540039,149860000
2010-12-17,10450,10470,10420,10440,171.98,573.0,575.0,562.0,565.0,10282,84.06,111.39,0.159,0.47100000000000003,1.084,11475.639648,11519.040039,11445.669922,11457.469727,189670000
